RecordID,CustomerID_Hash,Statement_Generation_Date,Statement_Period_Months,Opening_Balance,Closing_Balance,Total_Credits,Num_Credit_Transactions,Total_Debits,Num_Debit_Transactions,Probable_Salary_Deposits_Count,Probable_Salary_Total,Other_Credits_Total,ATM_Withdrawals_Count,ATM_Withdrawals_Total,POS_Purchases_Count,POS_Purchases_Total,Airtime_Purchases_Count,Airtime_Purchases_Total,Online_P2P_Payments_Count,Online_P2P_Payments_Total,Send_Money_eWallet_Count,Send_Money_eWallet_Total,Debit_Orders_Processed_Count,Debit_Orders_Processed_Total,Debit_Orders_Returned_Count,Debit_Orders_Returned_Total,Fees_Monthly_Account_Total,Fees_Service_Charges_Total,Fees_Penalty_Interest_Total,Fees_Unpaid_Item_Charges_Total,Fees_Honouring_Charges_Total,VAT_on_Charges,Transfers_To_Savings_Count,Transfers_To_Savings_Total,Days_Balance_Below_Zero,Min_Balance_Recorded,Max_Balance_Recorded,Account_Type_Code,Net_Income,Salary_Ratio,Savings_Ratio,Expense_Ratio,Balance_Stability,Fees_Total,Credit_Score_Class
209,64bd29b9db,2025-03-19,3,608.3,3621.22,33261.81,6,30248.89,48,1,17700.4,15561.41,3,1445.82,10,1883.94,10,606.71,9,988.76,2,1302.93,1,7581.17,1,6221.5,38.68,95.27,1.74,59.13,25.52,30.85,3,839.04,61,-166.19,19420.06,3,3012.9199999999983,0.532153842499852,0.025225325981959493,0.8930850829831967,19586.25,220.34,0
210,bd125ffc27,2025-02-12,3,1747.05,271.66,28257.94,60,29733.33,53,5,12881.67,15376.27,7,7770.69,11,10656.84,7,1060.62,1,167.12,2,625.07,5,709.64,2,593.29,15.79,191.12,32.76,4.72,23.03,37.44,1,5487.54,72,756.65,14596.99,3,-1475.390000000003,0.4558601936305336,0.1941946228210549,0.9909461726199543,13840.34,267.41999999999996,0
211,c1618f41fb,2024-11-29,3,4178.66,9421.83,11623.36,40,6380.19,54,1,7665.1,3958.26,2,750.7,10,709.12,9,198.82,8,495.86,2,480.33,0,206.91,0,0.0,11.02,39.71,32.0,0.0,62.62,20.35,0,82.36,42,1564.46,9837.13,1,5243.170000000001,0.659456473859538,0.007085730804173664,0.40375787399332486,8272.669999999998,145.35,2
212,4695621e3a,2024-02-13,3,1123.19,6854.84,2915.07,54,4038.26,53,3,2036.21,878.86,4,719.6,4,1417.92,8,15.26,6,181.74,5,39.31,5,726.61,4,204.1,44.89,127.36,0.0,136.75,0.0,43.26,0,285.46,20,341.78,5215.68,3,-1123.19,0.698511528025056,0.09792560727529698,1.0,4873.900000000001,309.0,1
213,099496b625,2024-06-04,3,6654.75,8579.29,13076.65,52,11152.11,81,3,10773.6,2303.05,7,1184.26,17,21.89,4,160.21,4,813.78,2,512.56,0,82.48,0,0.0,9.74,172.25,0.0,0.0,0.0,25.48,7,784.26,75,2739.29,19271.02,2,1924.539999999999,0.8238807339800331,0.059974075929232644,0.5651960834000628,16531.73,181.99,1
214,28f983e0f6,2024-12-23,3,3465.46,5696.34,4841.63,55,2610.75,87,2,1963.66,2877.97,10,90.19,6,452.77,1,17.54,7,52.33,1,196.05,4,70.92,1,57.36,41.49,126.04,0.0,93.38,0.0,36.53,8,358.18,27,-731.64,6339.51,3,2230.88,0.40557828665139634,0.07397921774278497,0.31427972972484947,7071.150000000001,260.90999999999997,2
215,a17a83a274,2024-10-16,3,6564.72,4066.23,21880.21,23,24378.7,60,3,17399.39,4480.82,10,5177.36,8,8753.74,2,56.88,1,373.63,1,1799.6,3,2133.07,3,1141.35,17.64,60.69,0.0,140.6,0.0,30.65,4,3921.66,85,5109.41,27605.24,2,-2498.4900000000016,0.7952112891055433,0.17923319748759267,0.857049041780029,22495.83,218.93,0
216,f0047f8001,2025-04-30,3,3454.64,2420.21,21933.85,31,22968.28,53,2,7512.4,14421.45,6,4106.24,20,381.4,1,249.79,2,1568.78,4,225.97,5,187.28,3,129.22,41.93,191.68,0.0,68.88,0.0,42.35,8,792.89,22,669.05,5599.59,2,-1034.4300000000003,0.3425025702282089,0.03614914846230826,0.9046729443145299,4930.54,302.49,1
217,f85101bd42,2024-03-27,3,5310.38,1976.43,14052.58,9,17386.53,17,2,9568.23,4484.35,2,646.22,15,2481.19,7,348.81,6,60.4,3,228.9,2,1512.97,0,0.0,42.57,30.33,0.0,0.0,0.0,10.21,8,1522.15,45,3449.21,13914.25,1,-3333.949999999999,0.6808877800375447,0.10831818783454711,0.8979272797134322,10465.04,72.9,1
218,304ae6d17f,2024-02-17,3,8879.06,13597.17,34998.39,36,30280.28,51,6,20169.82,14828.57,1,7652.08,3,7228.36,10,318.75,4,2906.8,1,317.56,5,4212.68,1,2117.86,28.55,163.97,25.62,125.71,76.2,58.81,10,3967.63,51,7817.18,29558.21,3,4718.110000000001,0.576307081554323,0.11336607198216833,0.6901102958353323,21741.03,420.05,1
219,d201667dc2,2024-02-20,3,4300.15,6963.96,30681.52,57,28017.71,87,4,13639.34,17042.18,6,1808.65,8,4379.26,3,868.89,2,2597.0,0,2173.21,3,6846.51,1,6733.96,16.6,19.28,0.0,193.15,0.0,32.06,8,1110.59,13,483.47,21788.8,2,2663.8100000000013,0.4445457721781711,0.03619735919211303,0.8009254561031535,21305.329999999998,229.03,2
220,bb626c51c9,2024-11-18,3,6073.94,5332.48,38012.55,47,38754.01,104,0,0.0,38012.55,9,7211.16,17,8461.13,7,482.04,10,403.96,3,2396.97,2,2899.71,0,0.0,29.91,178.6,0.0,0.0,0.0,29.19,1,6945.09,51,1522.75,7688.24,1,-741.4599999999991,0.0,0.1827051855242545,0.8790450317092605,6165.49,208.51,0
221,6437a65c31,2025-05-03,3,3768.74,787.98,21952.14,7,24932.9,108,3,9868.53,12083.61,1,7028.33,4,1881.01,8,367.24,1,347.27,4,20.19,2,2754.83,1,1159.43,13.01,106.39,0.0,137.76,0.0,36.0,4,1070.87,17,-1309.91,5973.69,3,-2980.760000000002,0.44954751564084416,0.0487820321845615,0.9693641897166817,7283.599999999999,257.15999999999997,1
222,37e428dd5f,2024-05-22,3,9557.67,12582.32,29289.62,5,26264.97,30,0,0.0,29289.62,2,5001.21,8,6183.8,10,828.1,9,2264.46,5,418.45,5,3821.56,5,1040.56,32.85,132.9,0.0,131.45,0.0,41.61,10,1587.93,40,6263.84,36374.77,3,3024.649999999998,0.0,0.05421476960097127,0.6761081661037359,30110.929999999997,297.2,0
223,529ecb682f,2025-04-21,3,2352.57,9758.97,5797.47,9,8150.040000000001,80,3,3796.91,2000.56,4,91.81,18,1148.37,5,200.63,1,87.26,5,434.2,3,40.94,1,18.55,30.35,158.09,0.0,108.03,0.0,41.51,8,1279.65,57,-746.4,9035.6,3,-2352.5700000000006,0.6549253381216289,0.22072559237046505,1.0,9782.0,296.47,0
224,f67316203a,2025-03-07,3,7036.3,1748.82,35361.64,36,40649.12,92,4,21857.51,13504.13,8,3155.16,4,5513.59,3,1459.17,0,1069.99,2,2206.3,3,3465.37,2,1899.82,14.79,58.72,0.0,33.38,0.0,14.96,6,3945.12,2,246.26,30148.41,1,-5287.480000000003,0.6181135829673058,0.11156496135360237,0.958752241264552,29902.15,106.88999999999999,2
225,b0e81bf4af,2024-01-05,3,1937.35,1471.2,8272.31,18,8738.46,104,1,5272.49,2999.82,4,2337.01,15,412.66,10,113.21,2,653.67,4,765.7,2,2074.45,2,1073.78,28.54,234.97,0.0,191.82,0.0,63.75,0,1221.42,72,-353.31,2328.55,3,-466.14999999999964,0.6373661045101067,0.14765162330715365,0.8559011759451343,2681.86,455.33,0
226,5e12db1a59,2024-06-10,3,345.34,11592.95,15645.25,49,4397.64,87,0,0.0,15645.25,1,605.11,13,12.99,1,207.7,2,42.74,3,328.1,1,1091.64,0,0.0,10.86,100.14,0.0,0.0,0.0,15.54,7,542.96,21,-1471.35,15990.37,3,11247.61,0.0,0.03470446301593136,0.27501424275151826,17461.72,111.0,2
227,a07a4a73c8,2025-02-04,3,9325.82,9714.56,17461.64,27,17072.9,36,3,13475.61,3986.03,2,2223.6,14,4478.32,6,33.17,6,944.82,5,809.44,5,1082.81,1,104.82,22.3,80.97,0.0,155.91,0.0,36.29,2,3098.82,18,3267.88,23731.53,1,388.73999999999796,0.7717264815905036,0.17746443060331105,0.6373467286558712,20463.649999999998,259.18,2
228,0d234e548a,2024-03-05,3,295.26,9703.85,16758.85,33,7350.26,69,4,5155.01,11603.84,0,1710.27,16,1925.79,6,366.27,3,22.5,5,678.27,2,1425.38,1,236.93,40.35,280.03,0.0,82.42,0.0,56.39,8,875.59,26,-691.22,11196.45,2,9408.589999999998,0.307599268446224,0.05224642502319671,0.4309963991084848,11887.67,402.8,2
229,c52461b031,2024-11-30,3,3959.03,18444.03,3813.56,23,7772.59,49,6,1972.9,1840.66,7,292.56,11,994.11,8,28.59,10,755.7,1,599.61,1,11.85,0,0.0,20.02,244.6,0.0,0.0,0.0,37.05,4,239.11,61,2466.16,11647.26,2,-3959.03,0.5173381302509991,0.06269994440889877,1.0,9181.1,264.62,0
230,84877e4310,2024-01-04,3,762.11,13036.81,725.79,57,1487.9,61,6,652.86,72.93,7,21.61,9,337.53,9,66.72,8,142.35,1,109.0,2,70.69,1,11.99,11.05,102.45,0.0,187.84,0.0,42.19,0,6.6,50,183.38,2609.44,3,-762.1100000000001,0.8995163890381516,0.009093539453560947,1.0,2426.06,301.34000000000003,1
231,d94bab1b1e,2024-02-24,3,4234.71,3213.6,5731.71,43,6752.82,21,4,4861.82,869.89,6,1970.49,19,134.03,2,87.87,8,451.04,3,603.86,5,1803.29,2,928.37,25.78,166.79,26.68,6.02,76.1,42.19,4,66.94,36,174.16,5653.09,3,-1021.1099999999997,0.8482320284871355,0.011678888150307674,0.677557237202526,5478.93,301.37,1
232,236648deae,2024-11-24,3,9246.66,19226.16,4039.06,55,13285.72,83,5,3249.59,789.47,1,900.82,20,1000.22,8,617.18,7,787.21,3,485.52,5,628.7,3,401.06,38.92,47.81,0.0,148.91,0.0,32.99,9,109.93,19,53.97,14029.52,2,-9246.66,0.8045411556154155,0.02721672864478369,1.0,13975.550000000001,235.64,1
233,3b7a58cd11,2024-10-24,3,8619.52,2571.87,9207.92,59,15255.57,16,2,8048.0,1159.92,9,4118.12,7,6013.13,10,561.13,0,1180.91,1,1108.36,0,1590.61,0,0.0,30.84,154.92,0.0,0.0,0.0,26.01,7,369.61,45,4925.36,16216.31,3,-6047.65,0.8740301827122737,0.0401404443131565,0.855735315895047,11290.95,185.76,1
234,8df12a8a00,2024-10-28,3,9601.71,13612.39,2857.13,44,12458.84,56,2,2208.54,648.59,6,3075.72,12,4028.42,9,278.51,0,338.61,1,798.87,0,2099.73,0,0.0,43.51,175.71,0.0,0.0,0.0,30.69,4,1030.23,43,4169.36,12467.63,3,-9601.71,0.772992478466153,0.3605821226195518,1.0,8298.27,219.22,1
235,25bd218a6e,2025-01-24,3,656.03,12565.69,4614.74,45,5270.77,109,0,0.0,4614.74,4,606.91,4,1352.66,5,66.56,8,478.54,3,414.94,3,666.17,3,3.84,19.19,39.74,0.0,9.6,0.0,9.59,7,447.12,41,-175.63,5627.12,2,-656.0300000000007,0.0,0.09688953223800258,1.0000000000000002,5802.75,68.53,0
236,c3b8152814,2024-06-25,3,9578.06,8126.44,31837.6,19,33289.22,17,0,0.0,31837.6,5,8612.8,4,12840.42,0,474.44,2,2209.32,3,3283.8,3,320.21,0,0.0,7.19,45.58,0.0,0.0,0.0,7.39,0,4436.11,63,4470.41,40378.87,1,-1451.6200000000026,0.0,0.13933556549488654,0.8037833998057741,35908.46000000001,52.769999999999996,0
237,c9b72ea677,2024-03-07,3,4988.9,4299.04,7807.94,22,8497.8,105,0,0.0,7807.94,6,179.24,8,635.26,2,114.97,3,244.87,5,794.03,2,171.23,0,0.0,35.79,62.19,0.0,0.0,0.0,13.72,4,16.97,26,229.6,11524.59,2,-689.8599999999997,0.0,0.002173428586797542,0.6640545634703566,11294.99,97.97999999999999,1
238,396150b52f,2024-04-02,3,3106.16,17798.96,24984.09,5,10291.29,18,2,17887.49,7096.6,1,152.56,20,3989.01,10,511.72,3,596.58,2,583.45,5,2148.06,3,1972.83,39.17,30.15,0.0,80.09,0.0,20.92,7,442.61,28,-317.96,17848.37,1,14692.8,0.7159552339108609,0.017715674255095945,0.3663651978889473,18166.329999999998,149.41,2
239,0e050b5159,2024-12-06,3,3363.52,14181.18,5239.28,33,8602.8,52,5,2219.67,3019.61,4,2182.39,20,1127.65,2,25.99,0,820.97,5,390.14,1,2547.56,1,1713.18,7.39,248.51,0.0,46.32,0.0,42.31,2,1683.6,0,934.11,10459.21,2,-3363.5199999999995,0.4236593577743507,0.3213418637675406,1.0,9525.099999999999,302.21999999999997,2
240,464c2e2047,2024-02-14,3,7379.11,11492.19,2047.95,24,9427.06,79,4,1575.99,471.96,10,2481.11,0,1411.66,3,283.67,7,842.11,5,454.34,4,1132.62,0,0.0,42.91,77.51,11.75,0.0,50.14,25.52,0,1125.26,62,4835.03,10081.2,3,-7379.11,0.7695451549110086,0.5494567738470177,1.0,5246.170000000001,182.31,1
241,87f0c87465,2024-10-08,3,4063.73,4919.99,26159.42,60,25303.16,95,2,8137.54,18021.88,9,5621.0,1,9174.01,3,45.89,4,198.27,3,281.04,5,7067.92,5,568.63,22.71,121.17,0.0,54.55,0.0,27.78,4,426.94,72,-753.14,27488.59,1,856.2599999999984,0.3110749397349024,0.01632069824178059,0.8372112106117331,28241.73,198.43,0
242,9310987c1f,2024-02-29,3,4847.08,14872.26,8753.49,9,13600.57,75,0,0.0,8753.49,7,4027.42,18,2212.65,9,10.31,6,1023.85,0,476.67,3,1955.98,0,0.0,24.43,20.05,0.0,0.0,0.0,6.23,10,479.59,79,4449.83,14309.92,3,-4847.08,0.0,0.05478843295645508,1.0,9860.09,44.480000000000004,0
243,946772f0b5,2025-05-03,3,460.71,-392.09,32377.17,26,33229.97,83,5,21117.43,11259.74,3,9055.74,14,2426.57,10,933.71,10,750.59,4,1559.32,5,2657.52,5,2465.5,14.32,107.32,0.0,193.73,0.0,44.15,2,4915.57,85,-640.29,3463.08,1,-852.8000000000029,0.6522321129363685,0.1518221018081568,1.011940173969818,4103.37,315.37,0
244,b3057b013e,2025-03-07,3,5342.21,8260.65,32362.54,53,29444.1,73,4,23639.93,8722.61,8,5547.27,13,8351.22,9,665.09,4,2403.05,2,2353.0,3,5619.94,3,4472.35,31.75,88.68,0.0,16.45,0.0,19.16,0,1138.56,47,4889.32,23867.64,3,2918.4400000000023,0.7304720210465556,0.035181416538998485,0.7809122192827164,18978.32,136.88,1
245,9b12c4b73e,2024-07-28,3,5425.53,14805.81,28944.94,49,19564.66,62,0,0.0,28944.94,5,3964.61,7,4492.03,0,646.34,7,324.73,5,1552.13,3,5447.01,3,3113.27,19.27,43.41,0.0,124.67,0.0,26.23,1,2626.17,14,148.72,26980.89,3,9380.279999999999,0.0,0.09072984777304773,0.5692287594554278,26832.17,187.35,2
246,01cdd76856,2024-12-29,3,2671.29,9379.84,6312.0,58,8983.29,16,1,2138.18,4173.82,9,328.81,20,291.57,4,50.48,7,821.4,4,296.02,2,7.49,0,0.0,28.35,152.51,0.0,0.0,0.0,25.32,3,1320.58,31,1845.6,9270.03,2,-2671.290000000001,0.3387484157160963,0.20921736375158428,1.0,7424.43,180.85999999999999,1
247,dbb8cc912e,2024-10-10,3,9835.66,9359.67,30877.42,8,31353.41,70,1,12300.75,18576.67,5,6057.99,10,5315.12,7,916.5,7,784.7,2,482.96,2,3963.4,2,2431.23,20.23,80.33,0.0,116.28,0.0,30.36,6,3287.98,81,-169.81,23549.79,3,-475.9900000000016,0.39837363354839883,0.10648493300282214,0.7701065603486643,23719.600000000002,216.84,0
248,fb2d8d0f56,2024-06-23,3,6413.8,9363.49,38785.27,25,35835.58,84,5,19297.93,19487.34,0,4844.22,14,2416.63,6,291.78,6,3081.13,4,3261.78,2,9199.96,0,0.0,43.8,186.98,0.0,0.0,0.0,32.31,9,5836.2,10,281.91,13675.5,2,2949.689999999995,0.49755822249013615,0.15047465184591988,0.792838879207028,13393.59,230.77999999999997,2
249,02c97803ff,2025-03-08,3,1880.08,18027.04,4421.19,39,6301.27,61,5,1772.62,2648.57,8,24.07,5,2290.85,1,194.74,4,435.85,0,357.02,3,355.14,3,158.39,37.96,48.69,0.0,77.62,0.0,23.0,3,990.22,25,443.25,16333.03,2,-1880.0800000000008,0.40093730420995255,0.22397137422277716,1.0000000000000002,15889.78,164.27,1
250,a2a6a3d8d5,2024-04-29,3,2229.69,5227.53,13756.8,36,10758.96,85,5,7739.52,6017.28,5,707.3,12,954.66,8,209.0,4,267.75,0,255.17,4,2169.87,2,1494.38,7.51,77.62,0.0,41.98,0.0,17.8,7,941.06,82,201.06,14798.21,3,2997.84,0.562595952547104,0.06840689695277971,0.673003267133686,14597.15,127.11000000000001,0
251,15d9a6af5e,2025-01-11,3,9365.02,3690.86,30704.37,8,36378.53,56,1,24808.87,5895.5,1,2647.58,18,4273.85,3,490.08,5,3112.26,0,1318.55,2,7147.42,1,1704.21,18.76,24.04,49.7,151.07,8.74,35.32,3,5833.22,80,8660.17,26427.46,2,-5674.16,0.8079915008840761,0.18998012335051984,0.9078882907875563,17767.29,252.31,0
252,1480cb4c45,2025-01-15,3,8937.51,7835.37,30759.65,51,31861.79,47,5,19847.48,10912.17,3,7019.27,7,11271.32,2,534.81,6,1.31,3,441.76,4,8527.63,2,3570.92,13.55,26.3,0.0,114.65,0.0,21.63,9,822.12,49,5489.26,18624.86,1,-1102.1399999999994,0.6452440128545025,0.02672722218880904,0.8026213965936102,13135.6,154.5,1
253,ed05682376,2024-05-10,3,5343.7,12340.82,28344.05,16,21346.93,105,0,0.0,28344.05,9,647.88,9,7347.1,9,978.3,2,689.33,5,2001.56,4,594.27,4,566.97,6.24,101.87,0.0,57.0,0.0,23.12,9,2544.08,68,-536.11,32917.8,1,6997.119999999999,0.0,0.08975710951681216,0.6336703994775549,33453.91,165.11,0
254,e089bb64e6,2025-05-07,3,4734.9,9730.85,37283.19,48,32287.24,57,3,24490.83,12792.36,8,4849.06,17,3681.53,5,915.0,2,440.63,4,2781.41,1,8133.55,0,0.0,29.67,277.53,34.63,0.0,4.68,48.51,2,4740.44,79,2850.12,29948.17,3,4995.950000000001,0.6568866558896919,0.12714684553548125,0.768412843134945,27098.05,346.51,0
255,93c5cfc37c,2024-03-26,3,110.82,19507.88,27553.56,27,8156.5,93,1,9645.75,17907.81,7,1281.51,7,2548.97,8,200.5,0,260.53,0,409.63,4,1562.64,2,1144.7,27.09,233.51,0.0,112.04,0.0,52.17,5,903.13,28,-934.35,25560.43,2,19397.06,0.35007273107358905,0.03277725273975486,0.2948376215190798,26494.78,372.64,2
256,0121045f36,2024-06-11,3,6610.2,17746.25,21704.92,20,10568.87,115,5,16268.72,5436.2,6,1260.27,9,1938.28,0,511.87,6,735.49,0,810.81,0,2601.09,0,0.0,14.97,237.23,0.0,0.0,0.0,35.31,8,1095.64,18,-17.72,19559.95,1,11136.049999999997,0.7495406571413302,0.05047887760010174,0.37325888076758995,19577.670000000002,252.2,2
257,089a86c77d,2024-10-26,3,7313.51,17439.4,35133.66,60,25007.77,30,3,19649.39,15484.27,9,4930.59,18,3119.45,1,355.55,2,1886.34,4,1243.89,1,2003.08,1,962.24,36.66,35.78,0.0,167.69,0.0,33.62,9,4498.36,79,4006.23,20203.08,2,10125.890000000003,0.5592753501912411,0.1280356216801779,0.58915046633262,16196.850000000002,240.13,1
258,dd1fba8b04,2024-03-17,3,2491.51,13215.79,36311.81,55,25587.53,46,3,30198.11,6113.7,7,6277.23,0,3123.19,10,292.31,5,798.81,5,656.87,3,6577.1,3,6331.58,39.46,246.04,21.69,126.35,7.69,61.77,0,2680.05,15,-1335.99,23918.64,2,10724.279999999999,0.8316332895551063,0.0738065659629746,0.659415998424877,25254.63,441.22999999999996,2
259,319b64f745,2024-08-18,3,5599.04,5906.92,39777.51,58,39469.63,100,3,17745.07,22032.44,10,9379.25,5,8253.28,4,261.59,1,1277.57,4,2950.88,1,5898.05,1,479.17,16.26,290.53,0.0,72.51,0.0,53.1,9,7353.71,44,4669.57,30923.2,2,307.88000000000466,0.4461081148618905,0.18487104899225718,0.8698243916736728,26253.63,379.29999999999995,1
260,7d82b0f554,2024-03-10,3,1211.89,18145.21,21403.4,46,4470.08,26,4,15888.88,5514.52,0,851.12,11,1292.2,5,130.07,3,124.19,1,102.27,3,1137.28,1,181.41,15.55,33.99,0.0,172.98,0.0,31.15,5,205.7,9,42.13,20798.32,3,16933.32,0.7423530840894437,0.00961062261136081,0.19765742557358318,20756.19,222.51999999999998,2
261,21ba06d658,2025-05-01,3,8155.01,9287.14,18916.93,56,17784.8,10,5,12580.12,6336.81,0,4749.27,2,3441.12,2,202.66,3,1044.85,5,32.2,0,884.75,0,0.0,5.29,50.29,0.0,0.0,0.0,7.78,1,570.07,69,-132.9,10498.07,3,1132.130000000001,0.6650191125092708,0.03013543952427799,0.6569459004415641,10630.97,55.58,1
262,ac852c516e,2024-07-05,3,293.84,15054.35,5925.7,27,6219.54,105,2,2526.66,3399.04,4,179.73,13,1413.09,10,209.6,2,473.78,2,219.55,2,1520.58,0,0.0,37.37,171.02,0.0,0.0,0.0,29.17,1,1001.28,56,-1223.56,7870.61,2,-293.84000000000015,0.42639013112374907,0.16897244207435408,1.0,9094.17,208.39000000000001,0
263,5a2b7be26c,2025-02-07,3,3321.81,-1988.85,39287.94,32,44598.6,78,2,32169.84,7118.1,4,13109.0,8,2692.42,3,1591.52,7,365.49,1,3048.92,2,8377.72,0,0.0,9.35,117.28,32.73,0.0,42.37,28.24,3,3190.13,17,-1272.4,25928.0,1,-5310.659999999996,0.8188222645422488,0.08119870881496968,1.0466759368454404,27200.4,201.73,2
264,26e3af08ed,2024-03-18,3,8706.7,8126.44,4773.74,42,5354.0,57,0,0.0,4773.74,1,298.44,8,2083.98,6,129.48,6,81.51,3,249.2,3,509.67,2,359.1,26.47,44.61,0.0,174.13,0.0,34.33,2,786.07,68,-1011.6,12647.77,2,-580.2600000000002,0.0,0.16466544051414617,0.3971680449599568,13659.37,245.20999999999998,0
265,1f4c0aa5d5,2024-09-23,3,7405.03,12068.24,23968.57,26,19305.36,112,1,9061.18,14907.39,0,1343.87,20,27.63,5,196.5,8,1014.21,0,720.22,4,3293.77,1,2448.05,5.7,113.14,0.0,26.14,0.0,20.3,7,2156.24,43,5063.3,18892.65,1,4663.209999999999,0.37804424711194706,0.08996114494940666,0.6153377361858379,13829.350000000002,144.98000000000002,1
266,17fec6ff9b,2024-02-28,3,2306.37,-1610.94,29028.23,19,32945.54,119,2,11138.62,17889.61,1,3004.66,16,5051.19,10,26.46,0,385.93,4,1236.59,3,5814.87,3,3198.81,23.92,216.46,0.0,109.35,0.0,48.96,4,4370.31,83,-1026.47,25689.95,1,-3917.3100000000013,0.3837168163542869,0.1505537885017447,1.051410900410409,26716.420000000002,349.73,0
267,a3036e0a67,2025-03-27,3,6485.8,-451.93,34804.06,47,41741.79,11,0,0.0,34804.06,1,3936.79,7,444.16,8,878.13,5,527.57,2,1462.28,2,531.31,1,517.61,28.32,43.09,0.0,78.74,0.0,21.02,8,3738.99,72,5244.09,40811.74,2,-6937.730000000003,0.0,0.10742970791338712,1.01094530230909,35567.649999999994,150.14999999999998,0
268,e1be9e77ff,2024-11-23,3,7486.76,11818.22,7574.42,20,3242.96,73,6,2506.7,5067.72,5,514.17,17,654.7,6,116.12,8,273.23,1,77.24,5,551.33,1,290.2,15.93,72.94,0.0,33.95,0.0,17.19,3,212.81,28,4141.16,12722.09,2,4331.46,0.3309428312662884,0.02809588060868027,0.21531911842232812,8580.93,122.82000000000001,2
269,1b654dec65,2024-07-18,3,4871.92,1718.25,9024.88,26,12178.55,73,0,0.0,9024.88,10,3476.27,2,4517.66,5,479.82,5,936.98,3,1132.37,0,2363.84,0,0.0,40.88,184.89,0.0,0.0,0.0,31.61,2,1152.38,77,-850.48,7492.64,3,-3153.67,0.0,0.12768923243300745,0.8763564273789649,8343.12,225.76999999999998,0
270,39bc5e8375,2024-03-23,3,7609.26,4510.55,23628.21,5,26726.92,105,5,12995.6,10632.61,3,5495.04,8,7363.13,1,587.05,10,2054.58,3,205.04,5,7482.48,2,6165.83,40.61,246.47,0.0,120.66,0.0,57.08,5,1617.01,20,-415.92,22291.72,1,-3098.709999999999,0.5500035762336631,0.06843556917769057,0.8556045031815956,22707.64,407.74,1
271,26ec5a07a5,2024-11-21,3,8058.46,18409.08,34778.5,37,24427.88,13,3,10795.91,23982.59,10,1244.08,0,1463.55,3,945.01,10,1319.37,5,595.16,4,1692.62,0,0.0,14.38,68.28,0.0,0.0,0.0,11.57,1,2986.3,74,-339.67,42810.26,1,10350.619999999999,0.31041908075391406,0.08586626795290195,0.5702524175384995,43149.93,82.66,1
272,f418f3d1f8,2024-02-05,3,937.87,15304.52,11349.45,39,12287.320000000002,112,1,5775.83,5573.62,0,911.97,20,3190.04,5,24.5,0,940.04,2,1143.67,1,2943.42,1,869.76,19.68,101.04,0.0,194.91,0.0,44.19,10,2097.79,63,-975.53,14271.8,3,-937.8700000000008,0.5089083611981197,0.18483626959896735,1.0,15247.33,315.63,0
273,96139da272,2024-11-02,3,1882.09,9588.9,36516.55,24,28809.74,82,5,22906.59,13609.96,7,4321.8,12,9032.81,7,1015.3,6,737.0,3,262.72,4,323.41,2,140.34,18.88,83.48,0.0,175.52,0.0,38.9,6,2358.41,19,-291.17,17689.88,1,7706.810000000001,0.6272933779341148,0.06458468831255963,0.7502802182577301,17981.05,277.88,2
274,403970621c,2024-05-20,3,516.74,11736.52,13351.18,17,2131.4,70,4,9768.18,3583.0,1,310.49,16,793.65,1,98.72,3,151.49,3,101.48,3,100.0,3,20.09,23.34,63.99,6.76,26.06,52.17,24.12,5,196.5,8,-899.11,11854.76,1,11219.78,0.7316342076131098,0.01471780022439964,0.15369283930106317,12753.87,172.32,2
275,56ecc8592c,2024-06-08,3,8551.02,4521.43,35881.93,15,39911.52,114,1,18804.18,17077.75,2,8616.14,15,1186.05,2,1509.54,7,4.0,5,3374.75,4,630.33,4,266.3,41.23,200.94,0.0,153.39,0.0,55.38,0,79.07,23,3114.54,32132.03,3,-4029.5899999999965,0.5240570950336284,0.002203616137704967,0.8982415077099315,29017.489999999998,395.55999999999995,1
276,525e6eb721,2024-08-22,3,5601.74,16615.06,27824.94,50,16811.62,80,0,0.0,27824.94,10,3809.47,0,418.9,10,670.2,1,692.53,1,231.51,5,3553.62,4,3259.99,33.12,132.53,30.88,45.28,19.52,36.59,7,3172.72,67,1405.83,26225.53,2,11013.32,0.0,0.11402432494014363,0.5029401663581307,24819.699999999997,261.33,0
277,8bcf20c3ab,2024-12-28,3,4285.15,2583.18,11964.35,47,13666.32,22,6,3856.98,8107.37,6,1942.24,6,1816.25,8,453.82,4,468.1,3,729.31,0,2037.84,0,0.0,24.28,145.27,0.0,0.0,0.0,23.74,6,2664.09,48,3559.48,13923.25,1,-1701.9699999999993,0.32237271560928926,0.22266901252470883,0.8410301855441705,10363.77,169.55,1
278,1c9f4818f3,2024-10-04,3,9955.68,18469.74,13486.67,19,4972.61,94,4,6739.01,6747.66,10,213.95,17,1463.35,0,203.54,1,15.17,5,192.83,3,211.5,0,0.0,14.45,64.0,0.0,0.0,0.0,10.98,5,152.86,3,9035.03,22181.08,2,8514.060000000001,0.4996793129808915,0.011334154390965303,0.2121207984694367,13146.050000000001,78.45,2
